Date,AAUKF,ANFGF,BHP,CPER,ERO,FCX,FM.TO,GLNCY,HBM,HG=F,IVPAF,JJCTF,LUNMF,PICK,RIO,SCCO,TECK,TGB,XME,ZIJMF
2023-04-28,28.38448143005371,17.90357208251953,52.36310577392578,23.850000381469727,19.690000534057617,36.497894287109375,32.84086227416992,10.271161079406738,4.9862799644470215,3.869999885559082,8.65999984741211,42.02000045776367,7.121081352233887,37.07090759277344,53.19562911987305,66.74020385742188,45.17319107055664,1.649999976158142,48.42123794555664,1.5232936143875122
2023-05-01,28.38448143005371,17.90357208251953,52.0172119140625,24.1200008392334,20.06999969482422,36.22832489013672,33.908294677734375,10.192420959472656,5.07585334777832,3.9170000553131104,8.880000114440918,41.08000183105469,7.242410659790039,36.846229553222656,52.513954162597656,66.85311126708984,44.116573333740234,1.6699999570846558,47.842926025390625,1.6079210042953491
2023-05-02,27.942733764648438,17.90357208251953,51.21012496948242,23.709999084472656,19.950000762939453,35.2366828918457,33.539180755615234,10.026193618774414,4.926563262939453,3.8480000495910645,8.819999694824219,41.08000183105469,7.205078601837158,36.30702209472656,51.641075134277344,66.73150634765625,42.691585540771484,1.6399999856948853,47.735111236572266,1.6267271041870117
2023-05-03,29.03299903869629,17.90357208251953,51.61810302734375,23.579999923706055,19.6299991607666,34.976749420166016,33.449398040771484,10.04369068145752,4.906658172607422,3.8315000534057617,8.805000305175781,41.08000183105469,7.158413887023926,36.2620849609375,51.54963684082031,66.12344360351562,42.119651794433594,1.6100000143051147,47.2450065612793,1.6267271041870117
2023-05-04,29.03299903869629,17.90357208251953,51.600364685058594,23.649999618530273,19.799999237060547,33.9080924987793,33.509254455566406,9.898130416870117,4.827037334442139,3.8499999046325684,8.720000267028809,41.08000183105469,7.177079200744629,35.91159439086914,51.109039306640625,65.10709381103516,41.392616271972656,1.4299999475479126,46.304039001464844,1.6361300945281982
2023-05-05,29.03299903869629,17.90357208251953,53.91519546508789,23.90999984741211,20.540000915527344,35.111534118652344,35.71393966674805,10.180152893066406,5.1654276847839355,3.871500015258789,9.222999572753906,41.08000183105469,7.466403007507324,36.98103713989258,52.92961120605469,68.80763244628906,42.27474594116211,1.5099999904632568,47.509666442871094,1.5985180139541626
2023-05-08,29.747312545776367,17.90357208251953,53.986148834228516,24.09000015258789,20.639999389648438,35.19818115234375,36.15288543701172,10.207446098327637,5.274907112121582,3.9179999828338623,9.25,41.08000183105469,7.793058395385742,37.205711364746094,53.09587097167969,69.45867156982422,42.9145393371582,1.5199999809265137,47.80371856689453,1.6079210042953491
2023-05-09,29.747312545776367,18.04912757873535,53.640254974365234,24.030000686645508,20.280000686645508,35.29445266723633,35.32487869262695,10.23473834991455,5.15547513961792,3.8889999389648438,9.109999656677246,41.08000183105469,7.74639368057251,37.0888786315918,53.0709342956543,69.53784942626953,44.310447692871094,1.5099999904632568,47.91154861450195,1.579711675643921
2023-05-10,29.747312545776367,17.51541519165039,52.904117584228516,23.6299991607666,18.719999313354492,34.89009475708008,33.369590759277344,10.171055793762207,5.006185531616211,3.828000068664551,8.630000114440918,41.08000183105469,7.457068920135498,36.657508850097656,52.52227020263672,65.56124877929688,43.41862106323242,1.5199999809265137,47.75470733642578,1.5232936143875122
2023-05-11,27.726560592651367,17.51541519165039,51.148040771484375,22.75,17.639999389648438,33.25342559814453,30.855649948120117,9.70708179473877,4.518504619598389,3.697499990463257,8.119999885559082,41.08000183105469,7.018418312072754,35.57009506225586,51.02590560913086,61.100765228271484,41.67372512817383,1.4500000476837158,46.4118537902832,1.4574722051620483
